index	story_id	firm	title	link	published	snippet	source	firm_in_title	query_string
0	12578175878358686504	MonzoMonzo	Prosecutor: Mark Olson abused reputation as good person to sexually assault victims	https://www.thetimesherald.com/story/news/2021/07/20/prosecutor-mark-olson-abused-reputation-good-person-sexually-assault-victims/7819187002/&ct=ga&cd=CAIyHDI4NDI4NTYzY2U1Y2U3NGU6Y28udWs6ZW46R0I&usg=AFQjCNElIF6GTVFWfJbfcX2gb5xxgNxBkw	2021-07-20T17:26:15Z	St. Clair County Assistant Prosecutor Brianna Monzo said before Mark Olson used his reputation as a good person and involvement in charitable&nbsp;...	thetimesherald.com	0.0	monzo
1	790002960589993407	MonzoMonzo	Global Neo And Challenger Bank Market Report 2021 Market SWOT Analysis,Key Indicators ...	https://murphyshockeylaw.net/uncategorized/3204987/global-neo-and-challenger-bank-market-report-2021-market-swot-analysiskey-indicatorsforecast-2027-atom-bank-monzo-bank-fidor-group/&ct=ga&cd=CAIyHDI4NDI4NTYzY2U1Y2U3NGU6Y28udWs6ZW46R0I&usg=AFQjCNGBzUK1tOmHC92msFETa3SsyU5JMQ	2021-07-08T09:33:45Z	The top Major Competitive Players are :Atom Bank, Monzo Bank, Fidor Group, Movencorp, Ubank, Simple Finance Technology, Holvi Bank, Pockit,&nbsp;...	murphyshockeylaw.net	0.0	monzo
0	10455341916737442222	Nationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building Society	Sophia shortlisted in national campaign	https://www.rovers.co.uk/news/2021/july/Sophia-shortlisted-in-national-campaign/&ct=ga&cd=CAIyHDY3NDdhMjJiNmM3ZGY3NzY6Y28udWs6ZW46R0I&usg=AFQjCNGIs-QUsNKr-NhboyLke2c1Nq2mcA	2021-07-21T08:03:45Z	... (RTC), has been shortlisted as one of 11 finalists in the Coin for Respect campaign, run in conjunction with Nationwide Building Society and The FA.	rovers.co.uk	0.0	"nationwide ""building society"""
1	10057387210279813891	Nationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building Society	Percent raises $5M, aiming to become the &#39;Stripe for donations&#39; to good causes	https://techcrunch.com/2021/07/21/percent-raises-5m-aiming-to-become-the-stripe-for-donations-to-good-causes/&ct=ga&cd=CAIyHDY3NDdhMjJiNmM3ZGY3NzY6Y28udWs6ZW46R0I&usg=AFQjCNHwlIfHJCE3rjtNNer14RO5MGmcCA	2021-07-21T06:56:15Z	The UK&#39;s Nationwide Building Society – also an early investor and customer of the product – is a co-investor in the round. The company says its&nbsp;...	techcrunch.com	0.0	"nationwide ""building society"""
2	2987537904683228066	Nationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building Society	SAP Accelerates Cloud Growth Across Portfolio: Raises Revenue and Profit Outlook	https://markets.businessinsider.com/news/stocks/sap-accelerates-cloud-growth-across-portfolio-raises-revenue-and-profit-outlook-1030628707&ct=ga&cd=CAIyHDY3NDdhMjJiNmM3ZGY3NzY6Y28udWs6ZW46R0I&usg=AFQjCNFROXIRiavrgytPIpS5btHs2kAFag	2021-07-21T04:52:30Z	... Moderna, Molson Coors Brewing, Nationwide Building Society, Rabobank, Roca Sanitario, The Singapore University of Technology and Design,&nbsp;...	markets.businessinsider.com	0.0	"nationwide ""building society"""
3	16493733687708587884	Nationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building Society	Nationwide launches cheapest five-year fixed rate mortgage on record	https://www.ft.com/content/83c0f2e4-ba32-47cd-9d45-d5e53654b536&ct=ga&cd=CAIyHDY3NDdhMjJiNmM3ZGY3NzY6Y28udWs6ZW46R0I&usg=AFQjCNEanI6woO_-geNJqpHbAesBuIl9Zg	2021-07-20T16:30:00Z	The building society&#39;s offer is the first five-year deal on record to charge borrowers an interest rate of less than 1 per cent during the fixed rate period.	ft.com	1.0	"nationwide ""building society"""
4	5491265532755824460	Nationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building Society	Knight Frank forecasts rents to rise 5% in Central London	https://www.mortgageintroducer.com/knight-frank-forecast-rents-rise-5-pcl/&ct=ga&cd=CAIyHDY3NDdhMjJiNmM3ZGY3NzY6Y28udWs6ZW46R0I&usg=AFQjCNE511tOJjYCFMMTXVufFVAfNcGnbw	2021-07-20T15:00:00Z	Nationwide Building Society has launched a 60% loan-to-value (LTV) 5-year fix at 0.99%, with a £1,499 fee, available to home movers and remortgagers&nbsp;...	mortgageintroducer.com	0.0	"nationwide ""building society"""
5	17356889247949832363	Nationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building Society	Nationwide launches 0.99% 5-year fix	https://www.mortgageintroducer.com/nationwide-launches-0-99-5-year-fix/&ct=ga&cd=CAIyHDY3NDdhMjJiNmM3ZGY3NzY6Y28udWs6ZW46R0I&usg=AFQjCNHAcge7megQFJ8iJlIKvjpywuESIQ	2021-07-20T14:37:30Z	Nationwide Building Society has launched a 60% loan-to-value (LTV) 5-year fix at 0.99%, with a £1,499 fee, available to home movers and&nbsp;...	mortgageintroducer.com	1.0	"nationwide ""building society"""
6	16467478067914393220	Nationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building Society	US Investors Seek Bargains in UK Home-Building Industry	https://www.wsj.com/articles/u-s-investors-seek-bargains-in-u-k-home-building-industry-11626782400&ct=ga&cd=CAIyHDY3NDdhMjJiNmM3ZGY3NzY6Y28udWs6ZW46R0I&usg=AFQjCNH8Z-FJ1GdFIJhx6pjBToNwY-x-XQ	2021-07-20T12:00:00Z	Home sales prices last month were 13.4% higher than they were in June 2020, according to the House Price Index published by the Nationwide Building&nbsp;...	wsj.com	0.0	"nationwide ""building society"""
7	8870283021856917463	Nationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building Society	Silloth 10-year-old makes shortlist in FA competition	https://www.newsandstar.co.uk/news/19455273.silloth-10-year-old-makes-shortlist-fa-competition/&ct=ga&cd=CAIyHDY3NDdhMjJiNmM3ZGY3NzY6Y28udWs6ZW46R0I&usg=AFQjCNGedCbKfCHuUkOvvUvsbsFjF9kURQ	2021-07-20T11:37:30Z	10-year-old Hannah, from Silloth, has made the shortlist of the Coin for Respect Competition, launched by the FA and Nationwide Building Society.	newsandstar.co.uk	0.0	"nationwide ""building society"""
8	1513947084466507979	Nationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building Society	£15bn worth of London homes sit empty, as Londoners squabble over supply - CityAM	https://flipboard.com/topic/costofliving/15bn-worth-of-london-homes-sit-empty-as-londoners-squabble-over-supply---cityam/a-plzOsGqzRmeBwzopY5zfKQ%253Aa%253A447141430-4a82cced17%252Fcityam.com&ct=ga&cd=CAIyHDY3NDdhMjJiNmM3ZGY3NzY6Y28udWs6ZW46R0I&usg=AFQjCNFh4i5v7roVU4DhfZKU4SMfwE-c8Q	2021-07-20T10:30:00Z	Homeowners can fix their mortgage rate at below 1% for five years, with a new deal being launched on Wednesday. Nationwide Building Society said&nbsp;...	flipboard.com	0.0	"nationwide ""building society"""
9	10799380577917061880	Nationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building Society	Plans refused to turn Cookham&#39;s former Nationwide branch into flats	https://www.maidenhead-advertiser.co.uk/gallery/cookhams/169685/plans-refused-to-turn-cookham-s-former-nationwide-branch-into-flats.html&ct=ga&cd=CAIyHDY3NDdhMjJiNmM3ZGY3NzY6Y28udWs6ZW46R0I&usg=AFQjCNEp0AfLUlVShUtGeVW5VOkpNEEi9w	2021-07-20T10:30:00Z	An application to redevelop the former Nationwide Building Society branch in Cookham has been refused. The store closed in December leaving the&nbsp;...	maidenhead-advertiser.co.uk	1.0	"nationwide ""building society"""
10	10877037081509381012	Nationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building SocietyNationwide Building Society	Best fixed savings deals: Rates begin to nudge higher	https://flipboard.com/topic/housing/best-fixed-savings-deals-rates-begin-to-nudge-higher/a-hxYwB8TWSSqUJxXGyIm4RA%253Aa%253A2647496046-2069d7f8ac%252Fco.uk&ct=ga&cd=CAIyHDY3NDdhMjJiNmM3ZGY3NzY6Y28udWs6ZW46R0I&usg=AFQjCNGvzZbQbl33zADCW9D3F9-LRcneZg	2021-07-20T07:44:00Z	Homeowners can fix their mortgage rate at below 1% for five years, with a new deal being launched on Wednesday. Nationwide Building Society said its&nbsp;...	flipboard.com	0.0	"nationwide ""building society"""
0	482941378809043836	National Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank Plc	Nationwide launches a sub-1% FIVE year fixed mortgage deal, the lowest rate on record as the ...	https://www.thisismoney.co.uk/money/mortgageshome/article-9807281/Mortgage-price-war-ramps-Nationwide-offers-record-breaking-sub-1-five-year-fixed-rate-deal.html&ct=ga&cd=CAIyHGE1MjAwNmQwNGExMDdiMzU6Y28udWs6ZW46R0I&usg=AFQjCNF7Spd23qtpkvlMZHeV0-OkBz-ypQ	2021-07-21T10:18:45Z	The next best alternatives are HSBC&#39;s 1.06 per cent rate with a £1,499 fee and Natwest&#39;s 1.09 per cent rate with a £995 fee, according to Moneyfacts.	thisismoney.co.uk	0.0	natwest
1	212301626592411035	National Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank Plc	NatWest Chairman Says London Office Life Will Never Return	https://www.bnnbloomberg.ca/natwest-chairman-says-london-office-life-will-never-return-1.1631268&ct=ga&cd=CAIyHGE1MjAwNmQwNGExMDdiMzU6Y28udWs6ZW46R0I&usg=AFQjCNHiViTR3HSlQGlPCPoOs7Mr8abrhg	2021-07-21T09:44:08Z	NatWest Group Plc&#39;s Howard Davies said in a Bloomberg TV interview Wednesday that he doesn&#39;t expect central London&#39;s footfall to revert to&nbsp;...	bnnbloomberg.ca	1.0	natwest
2	12173718564961429878	National Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank Plc	Natwest&#39;s Davies Sees Offices Quite a Lot Different After Covid	https://www.bloomberg.com/news/videos/2021-07-21/natwest-s-davies-sees-offices-quite-a-lot-different-after-covid-video&ct=ga&cd=CAIyHGE1MjAwNmQwNGExMDdiMzU6Y28udWs6ZW46R0I&usg=AFQjCNHRZ7kkDswLqXW6H6QLk2MlGbizBg	2021-07-21T09:33:45Z	Howard Davies, chairman at Natwest Group, discusses the road back to the office from the Coronavirus pandemic on “Bloomberg Surveillance Early&nbsp;...	bloomberg.com	1.0	natwest
3	15799228521713778764	National Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank Plc	Natwest&#39;s Davies Sees Risk of Rising UK Inflation Expectations	https://www.bloomberg.com/news/videos/2021-07-21/natwest-s-davies-risk-of-rising-u-k-inflation-expectations-video&ct=ga&cd=CAIyHGE1MjAwNmQwNGExMDdiMzU6Y28udWs6ZW46R0I&usg=AFQjCNETGWSZD8Jl70fqPm7ed0vtWUEzxQ	2021-07-21T09:11:15Z	Natwest&#39;s Davies Sees Risk of Rising U.K. Inflation Expectations. July 21st, 2021, 2:10 AM PDT. Howard Davies, chairman at Natwest Group,&nbsp;...	bloomberg.com	1.0	natwest
4	6772465066804002379	National Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank Plc	Bridgepoint shares soar in £2.9 billion London listing	https://www.belfasttelegraph.co.uk/business/uk-world/bridgepoint-shares-soar-in-29-billion-london-listing-40675258.html&ct=ga&cd=CAIyHGE1MjAwNmQwNGExMDdiMzU6Y28udWs6ZW46R0I&usg=AFQjCNHBX6xQNdSpGE-mZDPKDCxgYHzN0Q	2021-07-21T07:41:15Z	The group, which was spun out of NatWest bank in 2000, set its initial public offering (IPO) price at 350p a share for the start of conditional trading on&nbsp;...	belfasttelegraph.co.uk	0.0	natwest
5	8443342549029666551	National Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank Plc	NatWest Group Plc - ADR (NWG) falls 4.39% for July 19	https://www.equities.com/news/natwest-group-plc-adr-nwg-falls-4-39-for-july-19&ct=ga&cd=CAIyHGE1MjAwNmQwNGExMDdiMzU6Y28udWs6ZW46R0I&usg=AFQjCNE7mvoV9E_srVfFAZkiQ-Myg4EZpg	2021-07-20T18:41:40Z	NatWest Group Plc - ADR (NYSE: NWG) shares fell 4.39%, or $0.24 per share, to close Monday at $5.23. After opening the day at $5.30, shares of&nbsp;...	equities.com	1.0	natwest
6	859150366758286283	National Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank PlcNational Westminster Bank Plc	NatWest executive warns UK is &#39;paradise&#39; for scammers and issues crypto fraud alert	https://inews.co.uk/inews-lifestyle/money/natwest-executive-uk-paradise-scammers-cryptocurrency-fraud-alert-1107879&ct=ga&cd=CAIyHGE1MjAwNmQwNGExMDdiMzU6Y28udWs6ZW46R0I&usg=AFQjCNF6xJ4Te2n7GdcIS_NxnkJaORCB7g	2021-07-20T15:45:00Z	David Lindberg, who is chief executive of retail banking at NatWest, told i in an interview that he had “never seen a market worse” than the UK for&nbsp;...	inews.co.uk	1.0	natwest
0	2751000264817102759	Newcastle Building SocietyNewcastle Building Society	Defaults and negative equity could hit borrowers	https://www.ftadviser.com/mortgages/2021/07/20/concerns-defaults-and-negative-equity-on-horizon/&ct=ga&cd=CAIyHjMwZjNiNjQ5Yzg0NjQ4Mzc6Y28udWs6ZW46R0I6Ug&usg=AFQjCNH30ypt2soXS5UwKm6UOoemshamuA	2021-07-20T12:54:35Z	Accord, Metro Bank, and Newcastle Building Society are just some of the lenders which have been fleshing out their products for small deposit&nbsp;...	ftadviser.com	0.0	"newcastle ""building society"""
1	11455140021796359398	Newcastle Building SocietyNewcastle Building Society	Cuban venue set to open in Newcastle	https://www.insidermedia.com/news/north-east/cuban-venue-set-to-open-in-newcastle&ct=ga&cd=CAIyHjMwZjNiNjQ5Yzg0NjQ4Mzc6Y28udWs6ZW46R0I6Ug&usg=AFQjCNE41NP4QElxrski-XWETvyNnC5eLw	2021-07-20T07:41:15Z	The Vaulkhard Group is behind Castro&#39;s on Hood Street, previously home to Beeronomy, which the group acquired from Newcastle Building Society.	insidermedia.com	1.0	"newcastle ""building society"""
0	6873255166464378908	NomuraNomura	Global Derivatives And Commodities Brokerage Market 2021 Future Set to Massive Growth with ...	https://neighborwebsj.com/uncategorized/7255337/global-derivatives-and-commodities-brokerage-market-2021-future-set-to-massive-growth-with-high-cagr-value-market-players-morgan-stanley-citi-bank-goldman-sachs-nomura-wells-fargo/&ct=ga&cd=CAIyHDBmYWI2MDQ5MzA2NDNkM2Y6Y28udWs6ZW46VVM&usg=AFQjCNF8N0MoP71PSi0ewftcVH1HItgbVw	2021-07-20T14:38:36Z	Citi Bank; Goldman Sachs; Nomura; Wells Fargo. Company Profiles – This is a very important section of the report that contains accurate and detailed&nbsp;...	neighborwebsj.com	0.0	nomura bank
1	12439664160507162815	NomuraNomura	Thiel-backed crypto group Bullish Global plans Wall Street debut	https://californianewstimes.com/thiel-backed-crypto-group-bullish-global-plans-wall-street-debut/432573/&ct=ga&cd=CAIyHDBmYWI2MDQ5MzA2NDNkM2Y6Y28udWs6ZW46VVM&usg=AFQjCNH7t9OtbOZpHx_Mlpor52RkDPV3yA	2021-07-09T13:07:30Z	... Lee, German financier Christian Angermayer, Michael Novogratz&#39;s Galaxy Digital, and Japanese investment bank Nomura are also backing Burrish.	californianewstimes.com	0.0	nomura bank
0	13680383774672324559	RBS	Cam Akers injury, bargain RBs with RB1 potential &amp; second-year WRs	https://uk.sports.yahoo.com/news/cam-akers-injury-bargain-r-bs-with-rb-1-potential-second-year-wrs-000413827.html&ct=ga&cd=CAIyHmI2MGY1MGExOTY2ZDNjNTM6Y28udWs6ZW46R0I6Ug&usg=AFQjCNGfn5-r3qmhSENsY4MWH2u_tmuJzQ	2021-07-21T00:00:00Z	... a discussion about how to find backup RBs that just need an opportunity to put up big fantasy numbers. Which WRs are ready for breakout seasons?	uk.sports.yahoo.com	1.0	"RBS OR ""royal bank of scotland"""
0	6013699451184543261	RevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolut	Revolut Moves Into Travel With 10 Pct Cash Back Feature	https://www.pymnts.com/travel-payments/2021/revolut-moves-into-travel-with-10-pct-cash-back-feature/&ct=ga&cd=CAIyGmVhZTIzZTY2MjhmY2EyNmQ6Y29tOmVuOlVT&usg=AFQjCNEdk4BYjPJEbCggeiBTY3ybBlt-mQ	2021-07-21T10:52:30Z	U.K. FinTech Revolut is moving into travel with a new booking tool that gives customers 10 percent instant cashback on reservations. Revolut Stays is&nbsp;...	pymnts.com	1.0	revolut
1	6530135237298678899	RevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolut	Revolut to Launch New Travel Booking Feature on Their App	https://www.coinspeaker.com/revolut-travel-booking-feature-app/&ct=ga&cd=CAIyGmVhZTIzZTY2MjhmY2EyNmQ6Y29tOmVuOlVT&usg=AFQjCNHBOH-hPXE3KYYEBBrBMcs7KKR3cQ	2021-07-21T09:45:00Z	Revolut&#39;s endeavor to provide accommodation facilities through its app has been regarded as a competitive move to fellow contemporaries such as&nbsp;...	coinspeaker.com	1.0	revolut
2	11467769440765739767	RevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolut	UK doubles number of tech &#39;decacorns&#39; in six months	https://www.itpro.co.uk/business-strategy/startups/360306/uk-doubles-number-of-10-billion-tech-businesses-in-six-months&ct=ga&cd=CAIyGmVhZTIzZTY2MjhmY2EyNmQ6Y29tOmVuOlVT&usg=AFQjCNExVbYxKsRPRYLVcHyCXhpKYd4tTQ	2021-07-21T09:00:00Z	Seven businesses have passed the $10 billion valuation threshold this year, including Revolut, Wise and Ocado. by: Sabina Weston. 21 Jul 2021.	itpro.co.uk	0.0	revolut
3	16639574864076064020	RevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolut	Revolut selects Equifax as data and analytics partner in UK	https://www.finextra.com/pressarticle/88632/revolut-selects-equifax-as-data-and-analytics-partner-in-uk&ct=ga&cd=CAIyGmVhZTIzZTY2MjhmY2EyNmQ6Y29tOmVuOlVT&usg=AFQjCNGyDNZ-36fMoO_0ItBJDvUsWrgGQg	2021-07-21T08:26:15Z	Equifax UK, the business and consumer insights expert and the UK&#39;s leading challenger bank, Revolut, have announced a new strategic partnership&nbsp;...	finextra.com	1.0	revolut
4	1600161565611424759	RevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolut	Revolut Review 2021	https://www.cryptonewsz.com/cryptocurrency-exchange/revolut-review/&ct=ga&cd=CAIyGmVhZTIzZTY2MjhmY2EyNmQ6Y29tOmVuOlVT&usg=AFQjCNH0AqG4t8RKpiLQk7iPaeX8dQGUjA	2021-07-21T07:47:58Z	What Is Revolut? ... Revolut is a popular banking app that also works as a payment card. It acts as an alternative to the traditional banking system, and its&nbsp;...	cryptonewsz.com	1.0	revolut
5	17890660449540362683	RevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolut	How a bored ex-Lehman banker built a $33bn FinTech	https://www.thenationalnews.com/business/money/2021/07/21/how-a-bored-ex-lehman-banker-built-a-33bn-fintech/&ct=ga&cd=CAIyGmVhZTIzZTY2MjhmY2EyNmQ6Y29tOmVuOlVT&usg=AFQjCNHYx68d-p6SZNqjyc2pnP7EJ7K0dg	2021-07-21T04:30:00Z	Revolut, which has plans to enter India, has expanded significantly since Nikolay Storonsky launched it in 2015. Revolut&#39;s services now include bank&nbsp;...	thenationalnews.com	0.0	revolut
6	11722590498755182592	RevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolut	Revolut: required study for any student of disruption	https://sifted.eu/articles/revolut-disruptive-innovation/&ct=ga&cd=CAIyGmVhZTIzZTY2MjhmY2EyNmQ6Y29tOmVuOlVT&usg=AFQjCNH9RzsMQgc8bAWN0pMWoBmducyVmg	2021-07-21T03:56:15Z	Revolut&#39;s go-to-market is a masterful lesson in what the late Clayton Christensen called “disruptive innovation”. When a new player enters the market, it&nbsp;...	sifted.eu	1.0	revolut
7	5900947904455832885	RevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolutRevolut	Revolut&#39;s rating makes little sense when compared to Lloyds.Nils Prattley	https://illinoisnewstoday.com/revoluts-rating-makes-little-sense-when-compared-to-lloyds-nils-prattley/308593/&ct=ga&cd=CAIyGmVhZTIzZTY2MjhmY2EyNmQ6Y29tOmVuOlVT&usg=AFQjCNFRGoGUdOvG8cwNxnO8jXZ3bOoL9A	2021-07-21T00:00:00Z	Revolut is believed to be worth 70% of Lloyd&#39;s stock market value. what? In the UK, Lloyds accounts for 19% of the mortgage market, 25% of credit card&nbsp;...	illinoisnewstoday.com	1.0	revolut
